ano_letivo__ano,curso_campus_id,id,periodo_letivo,situacao_id
2014,441,413924120361,2,9
2009,83,168094521921,2,19
2014,441,414531933137,2,1
2008,83,128779072589,2,9
2012,420,274737782789,1,5
2016,420,550935714973,2,1
2013,420,339099021877,1,9
2012,499,312581098425,2,1
2015,420,464919054641,1,1
2014,420,406992824209,1,9
2013,411,332137056273,1,6
2014,420,405913817125,1,3
2012,441,276533339797,1,9
2013,420,338128751941,1,6
2014,420,405916605257,1,9
2012,420,276271255389,1,3
2017,441,563925621961,1,1
2014,420,406995612341,1,9
2012,411,307205579929,2,9
2014,420,407862721393,1,6
2015,411,462543566177,1,9
2013,441,341036773617,2,9
2013,441,339823936197,2,9
2016,420,548582531565,2,1
2012,499,312600615349,2,10
2016,420,559372602405,2,1
2014,420,405046708073,1,9
2016,411,508924141997,1,1
2015,420,473807619457,2,1
2013,420,378592911657,2,9
2016,420,561262955901,2,1
2013,411,378375437361,2,6
2012,420,277581677429,1,9
2014,420,442184626313,2,3
2015,420,463446920945,1,6
2012,420,277587253693,1,6
2013,420,337217032777,1,9
2012,499,312625708537,2,21
2015,420,463709005353,1,6
2012,420,276862339373,1,6
2015,420,471669122213,2,1
2014,420,406036494933,1,1
2014,420,406390587697,1,6
2012,441,271732176493,1,9
2014,420,406884087061,1,9
2016,499,516895411385,2,1
2014,420,407137807073,1,9
2016,499,516842436877,2,9
2013,420,379069682229,2,9
2014,420,405551359965,1,3
2016,420,551050028385,2,1
2014,420,405799503713,1,6
2012,420,269800001017,1,6
2016,420,552081637225,2,1
2014,420,406627578917,1,3
2012,441,276614195625,1,9
2016,420,546865042253,2,1
2014,411,420264332529,2,6
2012,411,272153184425,1,6
2016,420,550182919333,2,1
2014,420,405403588969,1,6
2015,411,462554718705,1,99
2013,420,338519090421,1,9
2015,420,477309513249,2,9
2014,420,405989096689,1,9
2014,441,413241028021,2,9
2012,420,275752662837,1,6
2014,420,441679974421,2,9
2014,420,407848780733,1,9
2017,441,573290957349,1,1
2017,441,573040025469,1,1
2015,499,469106828905,2,9
2014,499,416274515637,2,9
2013,420,381105018589,2,6
2012,420,277208067741,1,9
2014,420,406025342405,1,1
2014,420,406398952093,1,3
2013,441,339497724753,2,9
2013,420,379128233001,2,9
2014,499,416781955661,2,9
2016,420,551649476765,2,1
2012,420,277907888873,1,9
2014,420,406998400473,1,3
2017,441,563800156021,1,1
2017,411,554655083061,1,1
2016,411,509526378509,1,1
2011,83,235196494765,2,9
2016,411,519820161853,2,1
2016,499,515300599881,2,9
2015,420,472120799597,2,1
2016,420,547801854605,2,1
2015,420,471936782885,2,1
2015,411,471256478677,2,1
2013,441,339090657481,2,9
2015,420,472600358301,2,9
2012,420,309614525977,2,9
2011,83,273340928657,2,11
2016,420,547994235713,2,1
2015,420,474273237501,2,9
2013,441,339160360781,2,1
2013,441,339419657057,2,9
2016,420,548889226085,2,1
2017,441,561173735677,1,1
2016,420,546990508193,2,1
2016,420,549349267865,2,1
2016,420,552555619665,2,1
2013,411,332150996933,1,9
2013,420,337802540497,1,9
2012,441,277333533681,1,9
2015,420,473740704289,2,9
2013,441,345706894717,2,1
2017,499,558204375097,1,1
2016,420,550634596717,2,1
2016,420,549982173829,2,1
2015,420,471671910345,2,9
2012,420,275724781517,1,6
2017,411,555569590357,1,1
2016,420,548178252425,2,1
2013,441,338452175253,2,9
2016,420,548819522785,2,1
2014,420,441601906725,2,1
2014,420,406727951669,1,3
2014,420,406878510797,1,9
2014,420,407748407981,1,9
2014,420,406315308133,1,9
2016,420,547219135017,2,1
2014,441,414384162141,2,1
2015,420,477803012613,2,1
2014,499,416472473009,2,9
2014,441,413790290025,2,1
2016,420,545016510737,2,1
2013,411,380987917045,2,10
2013,411,381149628701,2,6
2014,420,407670340285,1,3
2013,420,380681222525,2,3
2009,83,164531289225,2,9
2012,441,278270346033,1,9
2014,420,404932394661,1,10
2014,420,405880359541,1,9
2017,441,560270380909,1,1
2016,420,552837220997,2,1
2012,420,310191669301,2,9
2014,420,406496536713,1,6
2010,83,209049392869,2,19
2014,441,413383222753,2,9
2011,83,249510764453,2,9
2017,411,560735998953,1,1
2013,420,379769503361,2,6
2016,420,551997993265,2,1
2013,420,379340131033,2,9
2016,420,550032360205,2,1
2017,411,559866101769,1,1
2016,420,551348358509,2,1
2013,420,380901484953,2,10
2016,420,551334417849,2,1
2014,420,405846901957,1,6
2012,411,307211156193,2,5
2014,420,407360857633,1,3
2016,420,540725575589,2,1
2016,499,537547105109,2,9
2012,420,274174580125,1,6
2014,420,406797654969,1,9
2012,420,275420875129,1,10
2016,420,551033299593,2,1
2015,420,472368943345,2,9
2009,83,163881654469,2,21
2016,411,508692727041,1,1
2014,420,406279062417,1,6
2017,441,561561286025,1,1
2012,420,273954317697,1,6
2015,420,472324333233,2,1
2016,420,548063939013,2,1
2014,420,407299518729,1,9
2014,420,405409165233,1,3
2014,420,442126075541,2,1
2015,420,472067825089,2,10
2016,420,551429214337,2,1
2014,411,392238029665,1,6
2016,420,544230257513,2,1
2013,420,380798324069,2,9
2013,420,380628248017,2,3
2010,83,59714254817,2,19
2016,420,548206133745,2,1
2012,441,267382690573,1,9
2015,420,472148680917,2,3
2014,420,441652093101,2,9
2012,420,311103388465,2,9
2016,420,551443154997,2,1
2015,420,464916266509,1,1
2010,83,201833707253,2,9
2014,420,406708434745,1,3
2015,420,472778798749,2,3
2015,411,471264843073,2,10
2014,420,406741892329,1,3
2014,420,407201934109,1,6
2013,420,380806688465,2,6
2012,420,277754541613,1,6
2015,420,472709095449,2,9
2015,420,471546444405,2,1
2016,420,545958899353,2,1
2015,420,472773222485,2,1
2012,420,274952468953,1,6
2014,411,401179568989,1,1
2017,411,554669023721,1,1
2014,420,407383162689,1,9
2016,420,550202436257,2,20
2016,420,546591805317,2,1
2014,420,441872355529,2,6
2014,441,413243816153,2,10
2014,420,441615847385,2,3
2012,420,274380901893,1,9
2014,420,405768834261,1,6
2013,420,337506998505,1,3
2015,420,472343850157,2,1
2014,420,406722375405,1,6
2012,420,311142422313,2,9
2014,441,413386010885,2,1
2013,411,332100810557,1,9
2015,411,462853048829,1,1
2014,420,407728891057,1,6
2012,411,307202791797,2,9
2016,411,520860135089,2,1
2015,420,471794588153,2,1
2012,420,309845940933,2,6
2012,420,277584465561,1,10
2017,441,558279654661,1,1
2015,420,473776950005,2,1
2012,420,270898525025,1,5
2014,420,405827385033,1,6
2015,411,462696913437,1,1
2013,420,343763566713,1,10
2014,420,441599118593,2,1
2017,411,554825159113,1,1
2012,420,276287984181,1,9
2014,420,407845992601,1,6
2012,441,272390175645,1,10
2012,420,309937949289,2,9
2013,499,370883726677,2,1
2016,420,546820432141,2,1
2012,441,271969167713,1,10
2016,420,551404121149,2,1
2017,441,559531525929,1,1
2013,441,341176180217,2,9
2012,420,276982229049,1,9
2012,420,309868245989,2,9
2014,420,405838537561,1,6
2014,420,404572725633,1,9
2012,411,306829182109,2,5
2014,411,419302426989,2,3
2017,441,539509950037,1,1
2010,83,203364391721,2,9
2009,83,46724347829,2,19
2013,420,379772291493,2,6
2012,420,274152275069,1,9
2013,441,339684529597,2,9
2017,411,554440396897,1,1
2013,420,344809116213,1,9
2012,420,274456181457,1,9
2014,420,405788351185,1,6
2016,420,550612291661,2,1
2014,411,419366554025,2,21
2014,499,416266151241,2,1
2016,420,547199618093,2,1
2014,420,404879420153,1,3
2015,411,462613269477,1,6
2014,499,416257786845,2,1
2013,411,376437685621,2,10
2017,411,555126277369,1,1
2014,420,406599697597,1,3
2013,420,379775079625,2,9
2016,420,550762850789,2,1
2016,420,539852890273,2,1
2016,420,550316749669,2,1
2015,411,462618845741,1,1
2016,420,540719999325,2,1
2014,420,407249332353,1,3
2016,420,559428365045,2,1
2017,411,554373481729,1,1
2016,411,507672270729,1,9
2015,420,463669971505,1,9
2016,420,549881801077,2,1
2015,411,462616057609,1,1
2015,420,467269449917,1,9
2013,420,337219820909,1,6
2013,441,339288614853,2,1
2014,441,413926908493,2,20
2016,420,550659689905,2,1
2014,441,414386950273,2,9
2014,420,406393375829,1,6
2014,420,406030918669,1,1
2014,420,405771622393,1,6
2016,420,549034208949,2,1
2016,420,552076060961,2,1
2016,420,548878073557,2,1
2014,420,406928697173,1,3
2012,411,306845910901,2,9
2013,411,337058109253,1,6
2012,420,277578889297,1,9
2015,499,469469286065,2,1
2016,420,547060211493,2,1
2014,441,414738254905,2,1
2014,441,468574295693,2,1
2016,420,545390120425,2,1
2010,83,203425730625,2,19
2012,420,309848729065,2,9
2014,420,450457013957,2,9
2013,420,339062776161,1,9
2015,420,471560385065,2,9
2014,441,414498475553,2,10
2014,420,407293942465,1,3
2015,420,471911689697,2,1
2012,420,267404995629,1,10
2014,420,406778138045,1,3
2015,420,472215596085,2,9
2014,420,406499324845,1,9
2014,441,413076528233,2,10
2012,420,309865457857,2,6
2016,420,540706058665,2,1
2013,420,343755202317,1,9
2009,83,176826951345,1,9
2013,420,380034375901,2,9
2014,420,405350614461,1,9
2013,420,335535789181,1,6
2012,420,309617314109,2,9
2016,420,550971960689,2,1
2012,420,277394872585,1,6
2012,420,272242404649,1,3
2016,420,546773033897,2,1
2014,420,405952850973,1,9
2016,411,508918565733,1,1
2014,420,407210298505,1,9
2013,420,338050684245,1,9
2014,420,441013610873,2,9
2014,411,392279851645,1,9
2012,420,273943165169,1,3
2012,441,267549978493,1,9
2012,420,272671776977,1,6
2013,420,336386169441,1,1
2013,420,336383381309,1,6
2016,420,549181979945,2,1
2014,441,413770773101,2,9
2014,420,404285548037,1,6
2014,441,414389738405,2,9
2012,441,316467754433,2,9
2012,441,273697809553,1,9
2008,83,122868232749,2,9
2013,499,371329827797,2,1
2014,420,406513265505,1,9
2014,420,406647095841,1,9
2015,420,472371731477,2,9
2014,420,406638731445,1,9
2015,420,473779738137,2,1
2016,420,545122459753,2,1
2012,420,310088508417,2,6
2017,411,555145794293,1,1
2012,441,270042568501,1,19
2012,420,273195945793,1,9
2016,420,547704269985,2,1
2013,420,380569697245,2,3
2016,499,516817343689,2,1
2013,420,338059048641,1,3
2016,420,550576045945,2,1
2017,441,559500856477,1,1
2015,411,462629998269,1,1
2015,420,472073401353,2,1
2013,420,336400110101,1,6
2014,420,406794866837,1,9
2014,420,406516053637,1,10
2016,420,547988659449,2,1
2016,420,545008146341,2,20
2014,420,443076828553,2,3
2015,420,463642090185,1,6
2016,420,549700572497,2,1
2013,420,379454444445,2,9
2016,411,537647477861,2,1
2014,420,406666612765,1,3
2014,420,441562872877,2,3
2016,420,540680965477,2,1
2013,420,379409834333,2,9
2012,420,269055569773,1,6
2013,420,380020435241,2,3
2014,420,405919393389,1,3
2012,420,268606680521,1,6
2013,420,335482814673,1,9
2014,441,414766136225,2,9
2013,420,336444720213,1,9
2017,441,561541769101,1,1
2016,420,547849252849,2,1
2012,441,277461787753,1,19
2011,83,222245621625,1,19
2013,420,336651041981,1,6
2016,420,545995145069,2,1
2012,420,277832609309,1,9
2012,441,277046356085,1,1
2013,411,336968889029,1,1
2012,441,277927405797,1,1
2013,441,339294191117,2,1
2013,441,340295130505,2,1
2013,420,338362955029,1,9
2014,420,442895599973,2,9
2016,420,550085334713,2,1
2015,420,464882808925,1,9
2017,441,558265714001,1,1
2015,420,463455285341,1,6
2016,420,539877983461,2,1
2014,420,405361766989,1,9
2017,441,558368874885,1,1
2013,420,344806328081,1,9
2013,420,338499573497,1,3
2016,420,546965415005,2,1
2014,441,414584907645,2,1
2016,420,556024055873,2,1
2011,83,236197434153,2,9
2014,420,443079616685,2,6
2015,420,471992545525,2,1
2014,411,392201783949,1,9
2014,420,407305094993,1,6
2016,420,549867860417,2,1
2014,420,407667552153,1,9
2016,420,546887347309,2,1
2016,420,550642961113,2,1
2015,411,462557506837,1,9
2016,499,538559197025,2,1
2016,420,548454277493,2,1
2014,420,441677186289,2,9
2014,420,441024763401,2,6
2017,411,554496159537,1,1
2014,420,406602485729,1,3
2017,441,561151430621,1,1
2017,411,555374421117,1,1
2013,411,381682161913,2,1
2012,420,276895796957,1,6
2014,420,404299488697,1,6
2016,420,551164341797,2,1
2016,420,548813946521,2,1
2016,420,550966384425,2,1
2012,420,278024990417,1,6
2016,420,549360420393,2,1
2012,420,273215462717,1,1
2012,441,277969227777,1,10
2011,83,27137720529,2,10
2017,441,559556619117,1,1
2012,441,267360385517,1,1
2015,420,473760221213,2,9
2015,420,471961876073,2,1
2015,411,462621633873,1,6
2015,420,464827046285,1,6
2013,441,338962403409,2,9
2015,420,463458073473,1,6
2011,83,238221617985,2,9
2012,411,267686596961,1,9
2016,411,507616508089,1,1
2013,420,336656618245,1,3
2009,83,165721821589,2,19
2014,420,441649304969,2,3
2014,411,392257546589,1,9
2013,441,339826724329,2,9
2013,411,376440473753,2,9
2016,420,549820462173,2,1
2013,441,342363924449,2,1
2016,411,507925990741,1,9
2013,420,337205880249,1,9
2016,420,551434790601,2,1
2016,420,549011903893,2,1
2015,420,463340971929,1,1
2014,420,405057860601,1,9
2016,420,550980325085,2,1
2016,411,518855468181,2,1
2013,420,338109235017,1,6
2014,420,407344128841,1,9
2012,420,277751753481,1,10
2015,499,469098464509,2,1
2016,420,545091790301,2,1
2014,420,448812016077,1,1
2014,420,448845473661,2,9
2016,499,516820131821,2,1
2012,420,277843761837,1,6
2016,420,547205194357,2,1
2016,420,550313961537,2,1
2013,420,379828054133,2,9
2015,420,471460012313,2,9
2012,420,268592739861,1,9
2012,420,275772179761,1,9
2016,420,551440366865,2,1
2014,420,407737255453,1,9
2012,420,269077874829,1,10
2012,441,278214583393,1,10
2012,441,276823305525,1,9
2016,420,548194981217,2,1
2015,420,463661607109,1,1
2016,420,549937563717,2,1
2016,420,539897500385,2,1
2016,420,551532375221,2,1
2013,499,375333585349,2,9
2014,420,406605273861,1,6
2016,420,547302778977,2,1
2012,420,310205609961,2,9
2014,441,413246604285,2,1
2016,420,547701481853,2,1
2013,441,340342528749,2,9
2012,420,267968198293,1,9
2017,441,559587288569,1,1
2014,420,406608061993,1,3
2013,420,339004225389,1,3
2014,411,392249182193,1,9
2012,420,277871643157,1,6
2012,420,276987805313,1,9
2014,420,406468655393,1,3
2012,420,268168943797,1,3
2016,420,549374361053,2,1
2016,420,548802793993,2,1
2015,420,477805800745,2,1
2014,420,442926269425,2,10
2012,441,277715507765,1,19
2016,420,546826008405,2,1
2012,441,271609498685,1,1
2014,420,404595030689,1,9
2014,420,441278483413,2,6
2012,420,274450605193,1,9
2016,420,545144764809,2,1
2015,411,463090040049,1,1
2014,420,406318096265,1,3
2015,499,469048278133,2,10
2015,420,471440495389,2,1
2013,420,378980462005,2,9
2016,420,548827887181,2,1
2014,420,406610850125,1,3
2012,420,271269346581,1,9
2011,83,81854811029,2,9
2013,420,380636612413,2,9
2014,420,407341340709,1,9
2015,420,463728522277,1,3
2017,411,555240590781,1,1
2012,420,269259103409,1,6
2013,420,380087350409,2,9
2013,411,372930215565,2,9
2016,411,510217835245,1,99
2013,411,373309401517,2,9
2013,420,338954039013,1,9
2013,420,380070621617,2,10
2013,420,380073409749,2,1
2012,420,276577949909,1,9
2016,420,551061180913,2,1
2012,441,277484092809,1,19
2014,420,442912328765,2,9
2014,499,416779167529,2,9
2016,420,547746091965,2,1
2014,420,406401740225,1,3
2014,420,406039283065,1,1
2012,420,274129970013,1,9
2016,420,548866921029,2,1
2015,420,472321545101,2,1
2014,411,392204572081,1,6
2016,420,551496129505,2,1
2015,420,464096555701,1,99
2012,441,274701537073,1,9
2013,441,339252369137,2,9
2016,420,547659659873,2,1
2015,420,471906113433,2,1
2014,420,407151747733,1,9
2014,411,419157444125,2,1
2014,420,406295791209,1,3
2017,441,559553830985,1,1
2014,420,404592242557,1,6
2014,420,405991884821,1,3
2014,420,405805079977,1,9
2016,420,551111367289,2,1
2017,441,564809459805,1,1
2016,420,551958959417,2,1
2016,420,547927320545,2,1
2016,420,547760032625,2,1
2015,420,471766706833,2,9
2016,420,545632687909,2,1
2016,420,551992417001,2,1
2012,441,272590921149,1,1
2015,420,474066915733,2,1
2016,420,549045361477,2,1
2016,420,545186586789,2,1
2013,420,337442871469,1,3
2013,441,342238458509,2,10
2013,441,339815571801,2,10
2014,420,405885935805,1,6
2016,420,539763670049,2,1
2016,411,510602597461,1,1
2014,441,414754983697,2,9
2012,420,277910677005,1,9
2016,420,544971900625,2,1
2016,411,508439007029,1,1
2016,420,552853949789,2,1
2016,420,551694086877,2,1
2014,420,406457502865,1,3
2017,441,564527858473,1,1
2012,420,273711750213,1,9
2014,420,405598758209,1,3
2016,420,551682934349,2,1
2012,420,278189490205,1,9
2015,420,472374519609,2,1
2014,420,405922181521,1,6
2012,420,274754511581,1,9
2016,420,556035208401,2,1
2014,420,407606213249,1,9
2009,83,167628903877,2,19
2014,420,406736316065,1,9
2012,441,271729388361,1,10
2015,420,471981392997,2,9
2012,420,268665231293,1,10
2013,441,338934522089,2,10
2013,420,338368531293,1,3
2011,83,204223136377,2,9
2016,420,550902257389,2,1
2015,420,472762069957,2,1
2014,499,416776379397,2,1
2013,441,339614826297,2,9
2016,420,547765608889,2,1
2012,441,273310259205,1,19
2015,420,467355882009,1,6
2013,441,338981920333,2,9
2014,420,441325881657,2,6
2012,420,273151335681,1,3
2016,420,539855678405,2,1
2016,411,508681574513,1,1
2017,441,561552921629,1,1
2013,441,341586035621,2,9
2016,420,552009145793,2,1
2016,420,550589986605,2,1
2013,420,379139385529,2,9
2014,420,404904513341,1,6
2016,420,546616898505,2,1
2012,420,312112692249,2,3
2014,420,441298000337,2,9
2015,411,463497107321,1,1
2014,411,392148809441,1,2
2014,420,406382223301,1,6
2013,499,381696102573,2,9
2011,83,225942684657,2,4
2015,420,472045520033,2,1
2013,441,339330436833,2,9
2015,420,471797376285,2,1
2017,441,573469397797,1,1
2012,441,272083481125,1,9
2014,420,405570876889,1,3
2013,420,380090138541,2,9
2015,420,472377307741,2,10
2016,420,548811158389,2,1
2015,420,472037155637,2,1
2015,420,464274996149,1,9
2013,441,340582308101,2,9
2013,420,338170573921,1,6
2013,441,345793326809,2,9
2016,420,549092759721,2,1
2015,420,471800164417,2,1
2013,420,379777867757,2,6
2016,420,540558287669,2,1
2014,420,441074949777,2,6
2012,441,273508216577,1,9
2015,411,462984091033,1,9
2014,411,419310791385,2,1
2016,420,543494190665,2,1
2015,420,472310392573,2,1
2016,420,549706148761,2,1
2016,411,508807040453,1,9
2015,420,467272238049,1,9
2016,420,550012843281,2,1
2016,420,551989628869,2,1
2014,420,441125136153,2,6
2016,420,550208012521,2,1
2015,420,471568749461,2,9
2015,420,463644878317,1,6
2013,420,381099442325,2,6
2015,420,471554808801,2,1
2013,499,368909729221,2,9
2014,420,442142804333,2,6
2012,441,277453423357,1,9
2014,441,414202933561,2,9
2014,420,407001188605,1,6
2016,420,544297172681,2,1
2016,420,545049968321,2,1
2017,441,573307686141,1,1
2016,420,548013752637,2,1
2013,420,336475389665,1,9
2014,420,406463079129,1,3
2012,83,277567736769,1,20
2015,420,472151469049,2,1
2015,420,471802952549,2,1
2014,420,441136288681,2,6
2015,420,473793678797,2,9
2013,420,382936821313,2,6
2012,420,310241855677,2,6
2013,420,337978192813,1,6
2015,420,476935903561,2,9
2014,411,403856175709,1,3
2008,83,125065280765,2,9
2014,441,414395314669,2,9
2016,420,540692118005,2,1
2014,420,406691705953,1,3
2012,420,273879038133,1,6
2014,420,405924969653,1,6
2017,441,559542678457,1,1
2014,420,407190781581,1,9
2012,441,276608619361,1,1
2015,420,471964664205,2,1
2016,420,545206103713,2,1
2012,420,271935710129,1,6
2012,499,312595039085,2,9
2012,441,268729358329,1,10
2015,420,471769494965,2,1
2013,411,378104988557,2,2
2012,420,309620102241,2,9
2015,420,472009274317,2,1
2015,420,463714581617,1,9
2016,420,547018389513,2,1
2014,420,441668821893,2,3
2008,83,37980765877,2,19
2016,420,549879012945,2,1
2014,420,407266061145,1,3
2013,420,338371319425,1,10
2013,411,336971677161,1,9
2016,420,551484976977,2,1
2016,420,547952413733,2,1
2013,420,338421505801,1,6
2016,420,540569440197,2,1
2012,420,271010050305,1,6
2014,420,441077737909,2,1
2016,420,549396666109,2,1
2017,441,572872737549,1,1
2015,420,463722946013,1,1
2012,499,314022562669,2,1
2013,441,339832300593,2,1
2014,420,404586666293,1,6
2016,420,550930138709,2,1
2013,441,340300706769,2,9
2015,420,476924751033,2,3
2012,441,277500821601,1,9
2014,420,406613638257,1,3
2016,420,551024935197,2,1
2015,411,462577023761,1,1
2013,420,338100870621,1,3
2013,420,379780655889,2,6
2013,441,340292342373,2,9
2014,499,416508718725,2,1
2014,420,405994672953,1,9
2017,441,562183039461,1,1
2012,499,312709352497,2,4
2016,420,550707088149,2,1
2014,420,405958427237,1,6
2015,420,473743492421,2,1
2014,411,404140565173,1,6
2012,420,271737752757,1,9
2012,420,273335352393,1,9
2010,83,206303082849,2,19
2014,420,406251181097,1,9
2014,420,406730739801,1,3
2012,420,278105846245,1,9
2013,411,336966100897,1,5
2009,83,176659663425,2,9
2012,420,273444089541,1,3
2013,420,337944735229,1,3
2012,441,272855793689,1,19
2013,420,337484693449,1,6
2016,420,547698693721,2,1
2016,420,548649446733,2,1
2012,441,276591890569,1,9
2014,411,392187843289,1,6
2014,420,406460290997,1,6
2016,420,547065787757,2,1
2016,420,546558347733,2,1
2014,420,406373858905,1,9
2014,441,414559814457,2,1
2015,420,476949844221,2,99
2015,420,467283390577,1,10
2014,441,414568178853,2,9
2014,420,441334246053,2,9
2013,420,338156633261,1,6
2016,420,539766458181,2,1
2016,420,551008206405,2,1
2012,420,274949680821,1,6
2016,420,548638294205,2,1
2014,441,414557026325,2,1
2014,420,406772561781,1,9
2014,441,414718737981,2,9
2012,420,310239067545,2,10
2016,420,550088122845,2,1
2013,420,380118019861,2,6
2016,420,544221893117,2,1
2016,420,540675389213,2,1
2012,420,277662533257,1,9
2015,499,469466497933,2,9
2013,441,339327648701,2,1
2013,420,379557605329,2,6
2015,420,472042731901,2,9
2015,420,473763009345,2,1
2015,420,474044610677,2,9
2014,420,405110835109,1,3
2012,441,277478516545,1,1
2015,420,472106858937,2,1
2016,420,547196829961,2,1
2013,441,341025621089,2,9
2012,420,274171791993,1,6
2012,441,277344686209,1,5
2013,411,332148208801,1,5
2013,441,338404777009,2,1
2013,441,339411292661,2,1
2016,420,548908743009,2,1
2015,420,473813195721,2,20
2014,411,392218512741,1,9
2016,420,551947806889,2,1
2014,441,414177840373,2,9
2013,441,340339740617,2,9
2012,441,267647563113,1,9
2016,420,547729363173,2,1
2013,420,383282549681,2,6
2011,83,236487399881,2,4
2014,499,407316247521,1,1
2012,420,309762296973,2,3
2015,499,469056642529,2,1
2014,420,442324032913,2,9
2016,420,547023965777,2,1
2016,420,545175434261,2,1
2012,420,274160639465,1,3
2016,420,551540739617,2,1
2015,499,469045490001,2,9
2016,420,544456096205,2,1
2013,499,371435776813,2,9
2016,420,541810158937,2,1
2012,441,267536037833,1,9
2016,420,547021177645,2,1
2016,420,541768336957,2,1
2015,499,469070583189,2,9
2015,499,469109617037,2,1
2014,420,443115862401,2,3
2012,441,272398540041,1,10
2016,420,550969172557,2,1
2015,411,473344789545,2,1
2012,420,275766603497,1,9
2014,411,442103770485,2,10
2015,499,469134710225,2,1
2012,441,272585344885,1,10
2012,411,307216732457,2,6
2015,411,471253690545,2,1
2016,411,507686211389,1,1
2015,499,469025973077,2,9
2011,83,238993930549,2,4
2014,499,408821838801,1,1
2016,420,551972900077,2,1
2012,441,271902252545,1,10
2014,420,405464927873,1,3
2014,420,407268849277,1,9
2012,420,268155003137,1,6
2015,499,469460921669,2,1
2014,499,416550540705,2,9
2012,411,276120696261,1,6
2014,499,416556116969,2,9
2014,420,406543934957,1,3
2016,420,548119701653,2,1
2012,441,276912525749,1,9
2015,420,472357790817,2,9
2016,420,544333418397,2,1
2015,420,467358670141,1,9
2013,420,380480477021,2,10
2014,411,392215724609,1,10
2015,420,476944267957,2,1
2015,420,477186835441,2,9
2012,420,278741540341,1,10
2017,441,559467398893,1,10
2015,420,470994394269,2,9
2016,420,541628930357,2,1
2017,441,561572438553,1,1
2012,441,273700597685,1,9
2012,441,277366991265,1,1
2014,420,442929057557,2,9
2012,420,268562070409,1,10
2014,420,407204722241,1,10
2012,420,278738752209,1,10
2014,420,442307304121,2,6
2013,420,334813662993,1,1
2013,420,334810874861,1,3
2014,420,442658608753,2,3
2012,420,310289253921,2,10
2013,420,334835968049,1,6
2015,411,462710854097,1,9
2015,411,471532503745,2,1
2016,420,549856707889,2,1
2014,420,441671610025,2,9
2012,420,310091296549,2,10
2013,420,337501422241,1,3
2012,420,310147059189,2,9
2013,420,336478177797,1,9
2016,420,547185677433,2,1
2016,420,551055604649,2,1
2015,411,473353153941,2,9
2012,411,307046656405,2,9
2013,420,379370800485,2,3
2012,420,277748965349,1,6
2015,420,473782526269,2,9
2012,420,309759508841,2,9
2014,420,407656399625,1,3
2016,420,547046270833,2,1
2015,411,462579811893,1,9
2016,420,549405030505,2,1
2013,420,382920092521,2,9
2013,411,332335013645,1,9
2012,420,268801849761,1,6
2014,420,442937421953,2,9
2017,441,563928410093,1,1
2016,420,540753456909,2,1
2016,420,548139218577,2,1
2015,420,477694275465,2,1
2015,411,463003607957,1,10
2013,441,341524696717,2,9
2012,420,275303773585,1,10
2014,420,405927757785,1,9
2014,441,414534721269,2,4
2010,83,206185981305,2,9
2016,499,538614959665,2,1
2017,411,555775912125,1,1
2015,420,477847622725,2,1
2016,420,547957989997,2,1
2014,411,392179478893,1,6
2016,420,547589956573,2,1
2013,441,340200334017,2,1
2013,420,343760778581,1,9
2014,420,441841686077,2,3
2016,420,547720998777,2,1
2016,420,547029542041,2,1
2012,420,273840004285,1,9
2016,420,550983113217,2,1
2016,420,551621595445,2,1
2016,420,548579743433,2,1
2008,83,61250515549,2,19
2016,420,549675479309,2,1
2013,420,378590123525,2,9
2013,420,334838756181,1,9
2012,441,278259193505,1,1
2017,411,558248985209,1,1
2016,411,518922383349,2,1
2012,441,271971955845,1,9
2016,420,548055574617,2,1
2016,420,540608474045,2,1
2017,441,564731392109,1,1
2016,420,550946867501,2,1
2013,420,383276973417,2,6
2012,420,277668109521,1,6
2015,411,463182048405,1,1
2016,420,549873436681,2,1
2015,420,471384732749,2,1
2015,420,464088191305,1,6
2012,411,273176428869,1,6
2016,420,551755425781,2,1
2014,420,405593181945,1,3
2016,420,544921714249,2,1
2017,411,557646748697,1,1
2016,411,519123128853,2,1
2015,420,471565961329,2,1
2012,420,310292042053,2,6
2013,420,380051104693,2,9
2014,420,409385041465,1,9
2012,420,309940737421,2,10
2014,420,406546723089,1,3
2016,420,548005388241,2,1
2015,420,473785314401,2,9
2014,420,442335185441,2,9
2012,420,311170303633,2,6
2012,411,278914404525,1,9
2016,411,507900897553,1,1
2015,420,471705367929,2,1
2014,411,405241877313,1,2
2013,441,338928945825,2,9
2014,499,416798684453,2,1
2016,420,544511858845,2,1
2014,420,406465867261,1,3
2013,420,380898696821,2,9
2015,420,474039034413,2,1
2016,420,548886437953,2,1
2016,420,539880771593,2,1
2016,420,551638324237,2,1
2016,411,507778219745,1,9
2016,420,550573257813,2,1
2013,420,379326190373,2,9
2009,83,164709729673,2,9
2017,441,561455337009,1,1
2012,420,273446877673,1,6
2013,499,368973856257,2,10
2016,420,547227499413,2,1
2016,420,550721028809,2,1
2016,420,540742304381,2,1
2011,83,235347053893,2,4
2014,499,407321823785,1,4
2014,441,418284758809,2,9
2012,441,277810304253,1,9
2015,499,469037125605,2,9
2016,411,509780098521,1,1
2015,420,471872655849,2,9
2012,411,267870613673,1,6
2016,420,551498917637,2,1
2012,420,277740600953,1,6
2015,420,473788102533,2,1
2013,420,379131021133,2,9
